age,job,marital,education,default,housing,loan,duration,campaign,y
42,1,1,0,1,0,0,114,2,0
49,3,1,0,0,0,0,283,3,0
40,2,1,2,0,0,0,109,2,0
59,0,1,6,1,0,0,132,2,0
51,6,1,2,0,2,0,144,2,0
57,3,1,1,1,2,0,121,2,0
38,6,0,2,0,2,0,95,3,0
52,6,1,6,0,0,0,31,3,0
26,10,2,2,0,2,0,112,3,0
35,0,1,6,0,2,2,161,2,0
51,0,1,6,0,0,0,87,4,0
43,1,1,0,1,2,2,593,2,0
42,0,1,3,1,2,0,99,2,0
60,5,0,6,1,2,0,198,2,0
36,1,1,2,0,2,0,285,2,0
57,4,1,6,1,0,0,190,3,0
35,8,2,6,1,0,0,172,5,0
30,0,1,6,0,0,0,178,2,0
43,7,1,3,0,0,0,174,2,0
40,9,1,2,0,0,0,631,2,0
45,9,1,6,0,0,0,152,3,0
56,5,1,3,0,0,0,176,5,0
46,7,1,1,0,0,0,32,3,0
41,1,1,0,0,2,0,1529,2,0
42,0,1,6,0,2,0,254,2,0
56,1,1,0,0,0,0,214,2,0
43,2,1,0,0,2,0,147,3,0
34,1,1,0,0,0,0,800,4,0
38,7,1,3,0,2,0,106,2,0
40,9,1,2,0,0,0,135,2,0
38,0,1,3,0,0,0,112,4,0
48,2,1,6,0,2,0,222,2,0
27,1,1,2,1,2,0,314,3,0
24,9,2,5,0,0,0,421,2,0
47,0,2,7,1,2,2,410,2,0
48,1,1,5,1,0,0,207,3,0
31,0,2,3,0,2,2,239,2,0
39,6,2,0,1,2,0,83,4,0
41,9,2,6,1,0,0,160,3,0
49,1,1,0,1,2,0,42,3,0
56,5,1,0,0,0,0,55,2,0
49,0,1,3,0,0,0,157,2,0
47,10,0,6,0,0,0,303,3,0
44,1,1,7,1,2,0,336,3,0
48,0,0,3,0,0,0,233,2,0
55,3,1,0,0,2,2,211,2,0
59,4,1,0,1,2,0,88,5,0
44,9,2,5,0,2,2,139,2,0
46,1,1,2,0,0,2,329,3,0
39,1,0,1,1,2,0,305,2,0
38,10,1,0,1,2,2,206,2,0
36,7,1,3,0,2,0,128,2,0
29,0,2,6,0,0,0,122,3,0
31,9,2,5,0,2,0,343,3,0
30,7,0,2,0,0,2,126,2,0
36,1,1,0,0,2,0,249,3,0
60,1,1,5,0,0,0,59,3,0
36,0,1,6,0,2,0,166,3,0
32,7,1,3,0,0,0,190,3,0
39,1,1,2,1,2,0,216,2,0
30,7,1,6,0,2,0,51,3,0
39,1,1,0,1,0,0,169,3,0
37,1,1,2,1,2,0,148,3,0
39,1,1,5,1,2,0,132,3,0
46,1,1,0,0,0,0,117,3,0
43,10,1,0,0,0,0,275,4,0
37,7,1,3,0,2,0,124,2,0
30,9,1,6,1,0,0,118,3,0
38,9,1,5,0,0,0,479,2,0
31,9,1,6,0,2,0,285,3,0
44,0,1,6,0,0,0,322,2,0
44,6,1,6,1,0,0,202,2,0
38,9,1,7,1,1,1,162,2,0
30,8,2,3,1,0,0,216,3,0
37,1,1,0,1,1,1,195,2,0
54,3,0,7,0,2,0,96,2,0
41,4,1,7,1,2,0,149,2,0
43,9,1,5,0,0,0,720,2,0
38,3,1,2,0,0,0,92,2,0
41,1,1,0,0,2,0,188,2,0
38,1,2,7,1,0,2,70,2,0
33,1,1,2,0,1,1,141,3,0
32,0,1,3,0,2,0,395,2,0
30,7,1,3,1,0,0,629,2,0
43,9,1,1,0,2,0,261,3,0
30,7,1,3,1,2,0,502,1,0
36,9,0,5,0,0,0,446,1,0
38,1,1,1,0,1,1,131,3,0
35,1,2,1,0,2,0,198,3,0
50,6,1,6,0,0,0,312,1,0
38,1,1,2,0,2,0,275,6,0
58,0,1,0,1,0,2,120,2,0
50,9,1,5,0,2,0,333,4,0
33,1,2,2,1,0,0,113,1,0
33,1,2,2,1,1,1,150,1,0
44,4,2,6,1,2,2,91,1,0
31,4,1,3,0,0,0,296,1,0
40,2,1,2,0,0,0,128,3,0
28,11,2,2,1,0,0,298,1,0
36,7,2,7,0,2,0,326,1,0
44,1,2,3,0,0,0,292,1,0
38,1,0,7,0,2,0,215,1,0
33,1,1,2,0,1,1,97,1,0
39,1,0,1,1,2,2,32,1,0
47,1,2,0,1,2,0,162,1,0
47,7,0,3,0,0,0,421,1,0
35,2,2,5,0,0,0,268,1,0
42,0,0,6,0,0,0,232,1,0
36,0,1,3,0,0,0,152,3,0
35,9,1,1,0,0,0,104,2,0
36,7,2,7,0,2,0,852,1,0
56,2,1,6,1,2,0,159,2,0
26,0,2,3,0,0,0,416,2,0
31,0,2,6,0,2,2,174,1,0
57,6,2,3,1,0,0,139,1,0
39,7,1,3,0,0,0,193,1,0
43,1,1,3,0,2,0,294,1,0
50,0,1,6,0,0,0,102,1,0
52,1,2,3,1,1,1,124,1,0
39,1,0,2,0,0,0,143,1,0
44,9,2,7,1,2,0,231,1,0
36,3,1,0,0,2,0,128,1,0
54,4,1,3,1,2,0,74,1,0
27,0,2,2,0,2,0,105,2,0
31,0,2,6,0,0,0,992,1,1
31,0,1,6,1,0,0,168,1,0
28,1,1,1,0,0,0,250,1,0
31,4,2,6,0,2,0,254,1,0
30,4,0,3,0,0,2,149,1,0
52,9,1,5,0,2,0,133,2,0
37,9,0,5,0,0,0,374,1,0
30,7,1,6,0,2,0,425,6,0
45,1,1,2,1,2,2,207,1,0
54,9,1,6,0,2,0,464,1,0
49,2,1,2,0,2,0,439,1,0
44,0,1,3,0,0,0,83,3,0
28,8,2,2,1,2,2,732,2,1
53,9,1,3,0,2,0,149,1,0
45,1,1,2,1,2,0,142,1,0
45,1,1,2,1,0,0,121,1,0
51,0,1,3,1,2,0,359,1,0
41,1,1,2,1,2,0,112,1,0
43,9,1,5,0,2,0,274,4,0
31,0,2,6,0,2,0,325,2,0
39,0,2,7,0,2,0,1521,1,0
38,9,1,5,0,0,0,216,1,0
50,2,1,2,0,2,2,161,1,0
53,0,2,6,1,2,0,122,2,0
44,0,0,3,1,2,0,800,1,0
53,1,1,2,1,2,2,615,1,0
24,7,2,3,0,0,0,111,1,0
34,0,2,3,0,2,0,359,1,0
40,9,1,5,0,2,0,327,3,0
57,4,0,6,0,2,0,236,1,0
43,1,1,0,1,2,0,227,1,0
31,1,1,1,1,0,0,109,1,0
31,7,1,1,0,2,0,492,2,0
31,1,1,1,1,2,0,298,1,0
45,3,1,0,1,2,0,83,2,0
38,0,1,6,0,0,0,241,2,0
41,2,1,6,0,2,0,1138,1,1
47,1,1,5,1,2,0,131,1,0
42,1,1,1,0,0,0,123,1,0
35,1,2,7,0,2,0,125,1,0
40,4,1,6,0,2,0,295,2,0
42,1,1,1,0,0,0,287,1,0
34,9,1,5,1,2,0,109,1,0
48,0,2,6,0,2,0,140,2,0
35,1,1,7,0,2,2,52,1,0
33,1,1,3,0,2,0,233,1,0
37,9,1,5,0,2,0,254,1,0
43,9,1,5,0,2,0,255,1,0
42,0,2,7,1,0,0,126,1,0
46,0,0,6,0,2,0,184,2,0
37,1,2,2,1,2,0,591,1,1
40,1,1,3,0,2,0,294,1,0
40,1,1,3,0,2,0,285,1,0
59,2,0,3,1,2,0,173,1,0
43,9,2,6,0,0,0,336,1,0
44,1,1,1,0,2,2,344,1,0
44,1,1,0,0,2,0,786,1,1
41,0,1,6,0,2,0,153,1,0
28,11,2,2,1,2,0,99,2,0
48,7,1,3,1,2,0,243,1,0
31,0,2,3,0,2,0,260,1,0
27,1,1,2,0,2,0,164,2,0
43,9,2,6,0,2,0,255,2,0
47,5,1,0,1,2,0,47,1,0
40,1,0,7,0,2,0,110,2,0
43,11,1,3,1,0,0,463,1,0
29,9,1,5,0,2,0,192,1,0
54,0,1,6,0,0,0,388,7,0
36,9,1,5,0,0,0,221,1,0
30,0,2,6,0,0,0,25,1,0
38,7,2,7,1,2,0,256,6,0
39,1,1,1,0,0,0,104,1,0
33,1,1,2,0,0,0,283,2,0
39,5,2,3,0,2,0,448,1,0
38,9,2,5,0,0,0,127,1,0
44,0,1,3,0,2,0,378,1,0
33,1,1,2,0,2,0,67,1,0
37,1,1,1,0,0,0,221,2,0
32,4,1,1,0,0,0,150,1,0
46,9,1,5,0,2,0,144,2,0
34,9,0,5,0,2,0,296,2,0
52,9,1,0,1,0,0,161,1,0
46,1,1,1,1,0,0,401,2,0
57,4,0,6,0,1,1,435,2,0
52,9,1,0,1,0,2,388,1,0
32,9,2,5,0,0,0,245,1,0
31,1,2,2,0,0,0,143,1,0
46,0,0,2,1,0,0,423,1,0
59,7,0,3,0,0,0,231,1,0
38,1,1,7,1,0,2,181,1,0
42,1,0,1,1,2,0,107,1,0
40,1,1,0,0,0,0,227,1,0
46,0,1,5,0,0,0,69,1,0
35,0,2,3,0,0,0,799,1,0
28,1,1,2,0,0,2,109,1,0
47,7,1,3,1,2,0,127,1,0
35,1,1,0,0,2,0,45,1,0
48,5,1,2,0,2,0,120,1,0
40,1,1,1,1,2,0,68,3,0
32,7,2,3,0,2,0,180,2,0
59,5,0,0,0,2,0,112,3,0
48,2,1,2,1,0,0,444,1,0
45,1,1,2,1,2,0,246,2,0
49,1,2,1,0,2,0,148,4,0
51,0,1,6,0,2,0,223,3,0
38,9,2,6,0,2,0,566,2,0
53,9,1,3,0,2,0,274,2,0
49,1,1,2,0,2,0,49,3,0
31,1,1,2,0,2,2,97,2,0
36,7,1,3,1,2,0,376,2,0
54,5,1,0,1,2,0,421,2,0
29,0,2,3,0,2,0,511,2,0
31,1,1,1,1,2,0,121,2,0
35,0,1,3,0,2,0,157,2,0
38,1,1,2,0,0,0,101,1,0
54,4,1,3,1,2,2,328,2,0
48,0,1,2,1,0,0,19,1,0
48,4,0,6,0,2,0,866,2,0
32,0,2,6,1,2,0,229,3,0
34,9,1,5,1,2,0,154,2,0
49,9,2,6,1,2,0,56,1,0
44,1,1,2,1,1,1,199,1,0
42,7,0,3,1,0,0,117,1,0
55,1,1,0,1,0,0,1581,2,0
42,7,0,3,1,0,0,185,1,0
44,0,1,6,1,0,0,202,1,0
51,1,1,2,0,0,0,279,1,0
43,1,1,0,1,2,0,180,5,0
52,9,1,3,0,2,0,530,2,0
45,1,2,1,0,2,0,129,5,0
41,7,0,3,0,2,2,60,1,0
35,9,0,7,0,2,2,432,1,0
41,7,0,3,0,0,2,516,1,0
46,4,1,2,0,0,0,617,1,0
36,3,0,2,1,0,0,179,2,0
29,9,1,5,0,0,0,125,2,0
47,7,1,7,0,0,0,262,2,0
43,1,1,0,1,2,0,396,2,0
38,1,2,2,1,0,0,294,2,0
44,1,1,0,0,2,0,171,2,0
29,7,1,3,0,0,0,614,2,0
58,11,1,7,1,0,0,118,3,0
48,1,1,5,0,0,2,485,4,0
46,1,1,2,1,0,0,406,2,0
31,1,1,0,0,2,0,287,1,0
47,7,1,7,0,0,0,216,2,0
44,0,1,6,0,2,0,37,2,0
31,1,1,0,0,2,0,650,1,0
38,10,0,5,0,0,0,590,3,0
33,0,1,6,0,0,0,55,1,0
53,1,1,2,0,2,0,166,1,0
33,4,2,7,0,2,0,371,2,0
33,6,1,2,0,2,0,48,1,0
37,0,0,6,0,2,0,72,1,0
55,1,1,2,0,2,0,55,1,0
41,0,2,1,0,1,1,92,1,0
46,1,1,1,1,2,0,196,2,0
32,2,0,6,0,0,0,96,1,0
48,1,1,3,0,0,0,144,1,0
34,2,1,0,0,2,0,474,1,0
35,0,2,6,0,0,0,559,1,0
55,1,1,0,0,2,2,1101,1,0
45,2,2,6,0,1,1,229,3,0
48,4,0,6,0,0,0,236,2,0
34,1,1,1,0,2,0,164,1,0
46,0,0,6,1,0,0,93,1,0
34,1,1,1,0,2,0,123,1,0
51,10,1,5,1,0,0,912,2,0
37,0,1,6,0,0,0,209,2,0
54,3,0,0,0,0,0,485,1,0
45,7,1,3,1,2,0,206,2,0
39,7,2,3,0,1,1,239,2,0
39,1,1,2,0,0,0,311,1,0
39,9,2,1,1,0,0,362,1,0
39,7,1,2,0,0,0,274,1,0
32,2,1,1,0,2,0,163,1,0
41,7,2,3,0,2,2,345,1,0
59,3,1,1,0,2,0,329,1,0
57,9,1,2,0,2,0,68,1,0
30,7,1,7,0,0,0,143,3,0
34,2,1,0,0,0,0,214,2,0
34,9,1,3,0,0,0,1062,1,0
38,1,0,7,0,0,0,258,3,0
31,1,1,1,0,2,0,253,2,0
47,0,1,6,0,1,1,106,1,0
57,6,2,3,1,0,0,688,2,0
44,1,1,2,1,0,0,103,3,0
45,7,1,3,1,2,0,349,2,0
36,10,1,0,0,2,0,170,1,0
44,7,1,3,0,2,0,78,5,0
51,4,1,6,0,0,0,194,1,0
28,0,2,6,0,0,0,126,1,0
50,9,1,3,0,0,0,224,5,0
51,2,1,6,0,0,0,98,1,0
38,1,2,2,0,0,0,252,5,0
44,1,1,0,0,2,0,607,1,0
35,0,2,0,1,0,0,331,1,0
35,0,2,0,1,2,0,398,1,0
32,0,2,3,0,0,0,103,2,0
48,1,1,2,0,2,0,241,2,0
35,0,2,0,1,0,0,803,1,0
44,9,1,5,1,0,0,203,1,0
43,9,1,5,0,0,0,96,3,0
40,4,1,3,0,0,0,238,3,0
50,6,1,0,1,1,1,153,3,0
44,9,1,5,1,2,0,481,1,0
37,1,2,2,1,0,0,119,3,0
32,7,0,3,0,2,0,245,2,0
58,0,1,3,0,0,2,152,2,0
49,9,1,3,0,2,0,418,2,0
32,1,1,0,1,0,0,421,2,0
30,7,1,3,0,0,2,198,2,0
28,0,1,3,0,2,0,175,1,0
40,1,1,0,1,1,1,374,1,0
44,4,1,6,0,0,0,51,1,0
30,7,1,5,1,2,0,263,1,0
30,7,1,5,1,0,0,257,1,0
28,9,2,5,0,2,0,229,2,0
58,3,1,0,0,2,0,154,2,0
45,1,2,3,1,0,2,278,6,0
35,1,1,5,0,0,0,306,5,0
57,5,0,3,0,0,0,114,2,0
35,0,0,3,0,2,0,24,2,0
41,9,2,6,1,0,0,79,8,0
42,7,1,3,1,0,0,169,2,0
42,1,1,0,1,0,0,332,2,0
51,1,1,0,1,2,0,263,6,0
48,4,1,6,0,2,0,353,3,0
39,1,1,1,0,0,0,108,6,0
47,5,1,0,1,1,1,441,2,0
34,9,2,5,0,1,1,46,3,0
44,7,1,1,1,0,0,266,2,0
52,3,0,5,0,2,0,222,4,0
51,1,1,0,0,2,0,1009,3,0
49,7,1,3,0,0,0,105,2,0
35,0,2,0,1,2,0,381,2,0
44,0,1,3,0,0,0,228,3,0
37,0,1,3,0,2,0,128,2,0
47,4,1,6,0,0,0,550,3,0
43,4,1,5,0,0,0,764,3,0
40,1,1,2,1,2,0,113,3,0
32,4,0,0,1,0,0,396,4,0
42,1,1,0,1,1,1,42,2,0
42,6,1,6,0,2,0,234,4,0
39,9,1,5,0,1,1,50,2,0
32,3,1,0,0,0,0,110,2,0
30,7,1,7,0,2,0,274,4,0
42,1,1,0,1,2,0,191,4,0
35,1,1,1,0,2,2,305,3,0
56,5,1,0,0,0,0,134,2,0
40,1,1,2,1,0,0,112,4,0
26,0,2,6,0,2,0,217,2,0
57,4,0,6,0,0,0,283,3,0
51,1,1,0,0,0,0,353,4,0
31,9,1,5,0,0,0,212,2,0
31,0,1,6,0,0,0,225,2,0
60,7,1,7,0,0,0,283,1,0
29,0,2,6,0,2,0,1273,1,0
44,2,1,0,1,0,0,1574,2,1
26,9,2,2,0,2,0,139,3,0
54,1,1,0,0,2,0,62,5,0
34,1,2,3,1,0,2,256,3,0
29,0,2,3,0,2,0,245,2,0
33,0,0,3,0,2,0,161,2,0
35,1,2,3,0,2,0,245,3,0
42,4,1,1,0,2,2,89,3,0
53,5,1,0,1,2,0,591,3,0
51,9,1,5,0,2,0,113,2,0
59,5,0,0,0,2,0,517,3,0
51,0,1,1,1,0,0,193,3,0
36,1,1,2,0,2,0,231,2,0
47,9,0,5,1,0,0,348,3,0
51,0,1,6,0,0,0,299,2,0
42,0,1,6,1,2,0,103,4,0
40,9,1,5,0,2,0,253,8,0
26,1,1,2,1,0,0,73,2,0
45,9,1,5,0,2,0,164,5,0
51,1,1,0,1,2,0,244,7,0
42,7,1,3,0,0,0,191,2,0
31,9,1,5,0,2,0,157,6,0
38,1,1,0,0,0,0,548,2,0
51,7,0,1,1,0,2,114,3,0
39,2,1,3,0,2,0,126,5,0
36,1,1,7,1,2,2,161,3,0
60,7,1,7,0,2,0,333,1,0
34,4,1,6,0,2,0,155,1,0
41,1,1,0,0,2,0,152,3,0
34,4,1,6,0,2,2,145,1,0
36,1,1,2,0,0,0,66,3,0
33,9,1,5,0,0,0,123,2,0
46,0,2,6,0,1,1,74,1,0
44,1,1,0,0,2,0,248,3,0
30,1,1,1,0,0,0,275,2,0
34,4,1,6,0,0,0,984,1,0
54,0,0,6,0,0,0,1689,4,1
58,6,1,5,0,2,0,84,2,0
29,7,1,3,0,2,2,27,3,0
41,2,1,6,0,0,0,130,4,0
53,1,1,2,1,2,0,489,2,0
35,0,1,6,0,0,0,41,3,0
34,1,2,2,0,0,0,159,3,0
36,1,2,7,0,2,0,276,4,0
31,1,1,2,0,0,0,196,2,0
59,5,1,0,1,0,0,81,2,0
49,9,1,5,1,1,1,865,2,0
37,4,1,3,1,0,0,149,1,0
50,4,1,6,0,2,0,281,2,0
34,7,1,3,0,0,0,122,5,0
32,0,1,6,1,0,0,361,2,0
45,1,1,2,1,2,0,944,3,0
39,4,1,6,0,2,0,319,3,0
43,11,1,3,1,0,0,35,3,0
43,1,1,0,1,0,0,143,2,0
52,1,1,2,1,0,0,22,2,0
54,1,1,2,0,2,0,90,2,0
54,1,1,2,0,2,0,505,2,0
31,7,2,3,0,2,0,17,2,0
35,1,1,1,0,0,0,404,5,0
28,0,1,3,0,2,0,238,2,0
56,5,1,2,0,2,2,71,4,0
35,0,2,0,1,0,0,309,2,0
45,1,1,2,1,0,0,408,3,0
38,2,1,2,0,0,0,157,3,0
42,9,1,5,0,2,0,280,3,0
44,1,1,0,0,0,0,374,2,0
58,0,0,6,0,2,0,365,4,0
43,0,0,3,0,2,0,177,3,0
37,9,1,5,0,2,0,238,3,0
45,1,1,2,1,0,0,31,2,0
59,5,1,6,0,0,0,425,6,0
50,1,1,2,1,0,0,77,2,0
41,0,1,3,0,2,2,223,2,0
33,0,1,6,0,2,0,239,2,0
46,1,1,5,0,0,0,116,2,0
30,0,2,3,0,0,0,308,3,0
28,7,2,3,0,0,0,137,2,0
58,0,1,6,0,0,2,162,2,0
43,1,1,0,0,0,0,134,1,0
39,6,1,3,0,2,0,175,5,0
25,7,1,5,1,0,0,125,3,0
39,0,2,7,0,0,0,211,3,0
42,5,1,2,1,2,0,180,1,0
43,0,1,3,0,2,0,67,1,0
43,0,1,3,0,0,0,196,1,0
33,0,2,6,0,0,0,342,1,0
52,11,1,0,0,0,0,156,1,0
42,7,1,5,0,2,0,813,1,1
53,1,1,0,1,0,0,178,1,0
41,3,1,1,0,0,0,142,1,0
48,1,1,5,0,2,0,194,1,0
40,0,2,3,0,2,0,132,1,0
40,0,2,3,0,0,2,110,1,0
53,1,1,3,1,0,2,109,1,0
55,0,1,3,0,0,0,94,1,0
39,9,1,5,0,0,0,31,1,0
35,1,1,2,0,0,2,220,1,0
50,3,0,0,1,0,0,489,1,0
38,7,0,1,0,0,0,180,1,0
41,10,1,2,1,0,0,314,1,0
44,9,1,5,1,0,0,203,1,0
39,0,1,1,1,0,0,328,2,0
44,11,1,1,0,0,0,207,1,0
51,9,1,5,0,0,2,193,1,0
41,9,1,3,0,2,2,177,2,0
31,9,1,5,0,0,0,528,1,0
40,1,1,3,0,2,0,183,1,0
38,6,2,6,0,0,0,238,1,0
48,1,1,1,0,0,2,61,1,0
32,0,1,3,0,0,0,70,1,0
46,1,2,2,0,2,0,541,3,1
49,3,1,0,1,0,0,41,1,0
47,1,1,1,0,2,2,93,1,0
28,1,1,1,1,0,0,149,1,0
38,0,2,6,1,2,0,35,1,0
28,1,1,1,1,0,0,262,1,0
51,7,1,7,0,2,0,151,1,0
50,1,1,2,0,2,0,135,2,0
38,0,2,6,1,2,2,221,1,0
48,1,1,1,0,2,0,604,1,0
44,9,0,7,0,2,0,86,1,0
30,9,1,5,0,0,0,65,1,0
34,1,2,0,0,0,0,380,3,0
36,1,1,1,0,2,0,11,1,0
41,4,1,6,1,0,0,184,2,0
40,1,1,1,1,0,0,405,1,0
35,11,1,2,0,2,2,20,1,0
46,1,1,0,1,0,0,202,1,0
35,11,1,2,0,2,0,235,1,0
32,4,2,6,0,0,0,75,1,0
34,0,1,6,1,0,0,134,1,0
35,1,1,2,0,2,0,255,1,0
28,0,2,5,0,0,0,462,1,0
30,7,1,3,1,0,0,80,1,0
48,10,1,0,0,2,2,56,1,0
53,1,1,5,0,2,2,418,1,0
31,4,1,6,0,2,2,139,2,0
59,5,1,7,0,2,0,96,2,0
51,10,1,3,0,2,0,39,1,0
47,7,1,3,1,2,0,231,2,0
40,9,1,6,1,0,0,66,2,0
42,2,2,6,0,2,0,204,1,0
30,3,1,3,1,0,0,159,1,0
40,1,1,2,0,0,0,129,2,0
30,3,1,3,1,0,0,200,1,0
50,2,1,2,0,2,0,187,3,0
36,1,1,1,1,0,0,166,1,0
29,10,2,6,0,0,0,144,1,0
43,1,1,2,0,0,0,323,1,0
35,7,1,3,0,0,0,194,1,0
35,11,2,0,1,0,0,82,1,0
48,1,0,0,0,0,0,521,7,0
49,9,1,5,0,0,0,269,1,0
44,1,1,1,1,0,2,285,1,0
32,1,1,5,0,0,0,1119,1,1
55,0,1,3,0,0,0,294,1,0
41,0,1,0,1,0,2,106,1,0
27,8,2,3,1,0,0,158,1,0
41,1,1,2,0,2,0,152,1,0
36,1,1,1,1,2,0,12,2,0
45,7,1,2,0,0,0,187,1,0
36,1,1,3,0,0,0,268,1,0
54,9,1,2,0,0,0,193,1,0
48,0,1,3,1,0,2,95,1,0
32,1,1,1,1,0,0,60,1,0
33,4,1,6,0,0,2,206,1,0
43,1,1,0,1,0,0,155,1,0
44,9,2,3,0,0,0,216,1,0
50,9,1,5,0,0,0,103,3,0
32,8,2,6,0,0,0,107,1,0
43,1,1,0,1,2,0,219,1,0
32,8,2,6,0,2,0,147,1,0
43,1,1,0,1,0,0,190,1,0
40,0,0,5,0,2,0,339,2,0
24,7,2,3,0,2,2,198,1,0
32,9,1,6,0,0,2,141,1,0
43,1,1,0,1,2,2,255,1,0
43,9,2,6,0,2,0,1120,2,1
35,0,1,6,0,2,2,369,1,0
33,0,2,3,1,2,0,226,1,0
43,1,1,0,1,2,0,215,1,0
48,9,1,5,1,2,0,306,1,0
52,3,1,0,0,0,0,249,1,0
49,1,1,0,1,2,0,143,1,0
30,0,1,3,0,2,2,162,1,0
36,7,1,3,0,2,0,81,1,0
39,1,1,1,0,0,0,124,1,0
39,1,1,1,0,0,0,124,1,0
36,0,0,6,0,0,0,33,4,0
39,1,1,1,0,0,0,393,1,0
31,0,1,3,0,0,0,784,1,0
41,9,1,5,0,2,2,87,2,0
35,11,1,2,0,0,0,108,2,0
55,5,1,6,1,0,0,207,1,0
57,5,1,3,1,2,0,278,2,0
38,2,1,1,0,2,0,196,1,0
52,1,1,2,0,2,0,149,1,0
60,7,1,3,0,2,0,154,1,0
24,8,2,3,0,2,0,287,2,0
38,2,1,1,0,0,0,229,1,0
44,9,0,3,0,0,0,21,1,0
42,1,1,2,1,2,0,191,1,0
25,7,0,3,0,2,0,147,1,0
32,0,1,1,0,0,0,93,1,0
51,1,1,0,1,0,0,665,1,0
28,0,2,6,0,0,0,131,1,0
27,3,1,2,0,2,0,160,1,0
35,1,1,2,0,2,0,74,1,0
45,7,1,2,0,2,2,60,1,0
30,7,2,3,0,2,0,97,2,0
60,2,1,0,0,2,0,82,1,0
28,7,2,7,0,2,0,475,1,0
45,1,1,0,1,0,2,111,1,0
37,10,1,5,0,0,0,140,1,0
37,10,1,5,0,0,2,110,1,0
36,7,1,1,0,2,0,64,1,0
49,1,1,0,0,2,0,149,1,0
35,7,1,5,1,2,0,156,1,0
34,0,2,3,0,0,0,63,3,0
31,1,1,2,0,0,0,362,1,0
42,0,1,6,1,2,0,712,1,0
39,1,1,1,0,2,0,338,2,0
33,7,1,6,0,2,0,102,2,0
38,10,1,3,0,0,2,446,1,0
30,0,0,6,1,0,0,249,2,0
31,1,0,5,0,2,0,176,1,0
39,4,1,6,0,0,0,1007,1,0
37,1,1,7,1,2,0,266,1,0
48,1,1,0,1,0,0,172,1,0
32,7,1,3,0,0,0,175,1,0
48,1,1,1,0,2,0,211,2,0
37,9,2,6,0,2,0,237,1,0
37,9,2,6,0,0,0,500,1,0
26,7,0,1,0,0,0,186,1,0
33,4,1,3,1,0,0,96,1,0
54,0,1,6,0,2,0,98,1,0
37,1,1,2,1,2,0,364,4,0
35,2,1,6,0,2,2,477,1,0
45,0,1,6,0,0,0,319,1,0
33,7,2,3,0,2,0,789,1,0
54,0,1,6,0,0,0,513,1,1
37,1,1,0,0,0,2,280,2,0
35,1,1,2,1,0,0,170,1,0
33,1,0,1,1,2,0,365,1,0
49,9,1,5,0,0,0,63,2,0
43,9,1,6,0,2,0,159,4,0
43,2,1,6,0,0,0,177,2,0
39,1,1,1,0,0,0,108,3,0
47,1,1,2,0,2,0,194,3,0
30,7,0,3,0,0,0,366,2,0
51,0,0,6,0,2,0,213,1,0
59,1,1,1,0,2,0,166,1,0
31,1,1,2,0,2,0,141,1,0
39,10,1,6,0,2,0,168,2,0
43,1,1,1,1,0,0,468,1,0
30,1,1,2,1,2,0,180,1,0
37,1,1,5,0,0,0,195,1,0
42,1,1,1,0,0,0,352,3,0
37,1,1,5,0,2,2,91,1,0
37,0,0,6,0,2,0,93,2,0
37,1,2,1,1,2,0,288,1,0
36,4,2,1,0,0,0,218,2,0
48,1,1,2,0,2,2,289,1,0
43,7,1,3,0,0,0,130,3,0
28,1,1,1,0,0,0,208,1,0
30,0,0,3,0,2,0,177,1,0
60,2,1,0,0,2,0,442,2,0
31,1,1,2,0,0,0,101,1,0
38,2,1,6,0,0,0,166,1,0
50,9,1,3,0,2,0,756,1,1
36,1,1,2,0,2,0,342,1,0
50,10,1,5,0,0,0,189,1,0
54,2,1,0,1,0,2,108,1,0
33,4,1,6,0,0,0,178,2,0
20,2,2,3,0,0,0,238,1,0
24,1,1,2,1,2,0,226,1,0
28,4,2,7,0,2,0,136,1,0
55,3,1,0,0,2,0,14,1,0
25,1,1,3,0,0,0,250,1,0
41,0,1,2,1,2,0,161,1,0
39,1,1,1,0,2,0,269,3,0
27,1,1,2,0,2,0,491,1,0
27,1,1,2,0,0,0,44,1,0
34,1,1,1,1,2,2,26,1,0
25,9,2,5,0,0,0,22,1,0
48,4,1,6,1,2,0,293,2,0
36,1,2,1,0,0,0,989,1,0
36,1,1,2,0,0,0,147,5,0
27,1,1,2,0,0,2,1170,1,0
45,4,1,6,0,2,2,807,2,0
28,1,1,1,1,2,0,347,2,0
30,9,2,1,1,2,0,58,2,0
43,1,1,0,0,0,0,534,2,0
32,0,2,3,0,1,1,155,2,0
29,7,2,2,0,0,0,159,2,0
35,1,1,2,0,0,0,343,2,0
43,0,1,3,0,2,0,152,2,0
35,11,1,2,0,0,0,461,3,0
36,0,1,3,0,2,0,389,2,0
36,0,1,3,0,0,0,90,2,0
48,0,1,3,1,0,0,314,3,0
38,1,2,0,1,0,0,28,3,0
38,1,2,2,1,0,0,30,2,0
45,0,1,3,0,2,0,103,4,0
35,9,1,5,0,0,2,32,2,0
42,7,1,3,1,0,2,252,2,0
56,1,1,0,1,0,0,20,2,0
30,9,1,5,0,0,0,369,2,0
45,1,1,0,1,2,0,116,1,0
39,7,2,3,1,0,0,302,2,0
36,1,1,1,1,0,0,31,1,0
32,0,1,6,1,0,2,190,1,0
29,0,2,3,0,0,0,149,1,0
34,1,1,2,0,0,0,210,1,0
36,6,2,1,0,0,0,180,2,0
